Position,Context,Actual_Token,Actual_Probability,Surprisal_Bits,Rank_in_Top10,Top1_Token,Top1_Prob,Top2_Token,Top2_Prob,Top3_Token,Top3_Prob,Top4_Token,Top4_Prob,Top5_Token,Top5_Prob,Top6_Token,Top6_Prob,Top7_Token,Top7_Prob,Top8_Token,Top8_Prob,Top9_Token,Top9_Prob,Top10_Token,Top10_Prob
324,60864034418159813629774771309960518707211349999998,'37',0.012956,6.270,not_in_top10,'14',0.021040,'13',0.018617,'18',0.018602,'45',0.018465,'28',0.016876,'17',0.016871,'27',0.016448,'35',0.016364,'48',0.016227,'34',0.015470
325,86403441815981362977477130996051870721134999999837,'297',0.000986,9.986,not_in_top10,'99',0.015052,'75',0.014278,'17',0.013235,'16',0.012799,'14',0.012722,'27',0.012329,'89',0.011815,'12',0.011648,'25',0.011397,'88',0.011333
326,03441815981362977477130996051870721134999999837297,'80',0.008571,6.866,not_in_top10,'27',0.026525,'39',0.025990,'17',0.025013,'23',0.023560,'24',0.023137,'26',0.022049,'18',0.021299,'38',0.020788,'33',0.020341,'45',0.020329
327,44181598136297747713099605187072113499999983729780,'499',0.001284,9.605,not_in_top10,'49',0.018093,'48',0.016428,'55',0.016028,'99',0.015368,'95',0.015053,'59',0.014898,'29',0.013663,'39',0.013505,'25',0.013398,'33',0.012459
328,81598136297747713099605187072113499999983729780499,'510',0.000417,11.226,not_in_top10,'8',0.037029,'9',0.027159,'7',0.026583,'5',0.018788,'6',0.016122,'09',0.014993,'4',0.014163,'08',0.012989,'3',0.009748,'17',0.008833
329,98136297747713099605187072113499999983729780499510,'59',0.014920,6.067,not_in_top10,'48',0.022972,'47',0.020469,'49',0.017925,'39',0.016704,'35',0.016191,'67',0.015969,'45',0.015791,'27',0.015691,'65',0.015580,'33',0.015055
330,13629774771309960518707211349999998372978049951059,'73',0.003504,8.157,not_in_top10,'09',0.014772,'08',0.014708,'01',0.013552,'14',0.013404,'12',0.012701,'17',0.012411,'16',0.012213,'60',0.011919,'27',0.010858,'10',0.010351
331,62977477130996051870721134999999837297804995105973,'173',0.000776,10.332,not_in_top10,'25',0.031233,'16',0.030014,'14',0.029440,'24',0.027715,'17',0.025575,'60',0.024717,'01',0.023377,'75',0.023201,'11',0.023012,'99',0.022971
332,77477130996051870721134999999837297804995105973173,'28',0.029756,5.071,5,'17',0.035001,'27',0.034278,'14',0.032619,'13',0.031242,'28',0.029756,'18',0.029596,'16',0.025985,'25',0.025298,'24',0.025151,'26',0.023519
333,47713099605187072113499999983729780499510597317328,'16',0.009944,6.652,not_in_top10,'98',0.014596,'99',0.013973,'59',0.012982,'27',0.012903,'25',0.011858,'95',0.011709,'57',0.011552,'75',0.011266,'60',0.011160,'58',0.010950
334,71309960518707211349999998372978049951059731732816,'09',0.012245,6.352,6,'01',0.017005,'55',0.013976,'25',0.013780,'12',0.012995,'14',0.012442,'09',0.012245,'16',0.012032,'59',0.011932,'75',0.011566,'17',0.011328
335,30996051870721134999999837297804995105973173281609,'63',0.002217,8.817,not_in_top10,'8',0.030790,'7',0.023200,'9',0.020608,'6',0.016032,'5',0.015548,'55',0.013513,'08',0.012709,'09',0.011925,'14',0.010851,'25',0.010552
336,99605187072113499999983729780499510597317328160963,'18',0.023468,5.413,not_in_top10,'25',0.033179,'30',0.032518,'50',0.030083,'14',0.030012,'16',0.028920,'15',0.028837,'75',0.028061,'01',0.026831,'99',0.025449,'60',0.025420
337,60518707211349999998372978049951059731732816096318,'59',0.011918,6.391,9,'14',0.013142,'25',0.012654,'58',0.012519,'27',0.012401,'75',0.012345,'48',0.012185,'55',0.012119,'28',0.012003,'59',0.011918,'24',0.011705
338,51870721134999999837297804995105973173281609631859,'50',0.009853,6.665,not_in_top10,'09',0.013439,'08',0.012772,'14',0.012321,'60',0.012212,'27',0.012144,'17',0.011757,'16',0.011728,'12',0.011030,'48',0.010994,'25',0.010756
339,87072113499999983729780499510597317328160963185950,'24',0.009741,6.682,not_in_top10,'89',0.015743,'75',0.015660,'27',0.014420,'48',0.014111,'45',0.013921,'59',0.013504,'55',0.013460,'67',0.013442,'77',0.013136,'47',0.012847
340,07211349999998372978049951059731732816096318595024,'459',0.000628,10.637,not_in_top10,'01',0.015566,'14',0.013198,'55',0.012529,'75',0.012175,'29',0.011499,'27',0.011434,'59',0.011417,'25',0.011271,'45',0.011189,'60',0.011113
341,11349999998372978049951059731732816096318595024459,'455',0.000861,10.181,not_in_top10,'14',0.019806,'17',0.019231,'48',0.018705,'47',0.017466,'13',0.016893,'12',0.016616,'18',0.016521,'01',0.016299,'39',0.016160,'44',0.015679
342,49999998372978049951059731732816096318595024459455,'34',0.015353,6.025,not_in_top10,'27',0.027265,'45',0.025875,'64',0.022878,'39',0.021700,'38',0.019738,'17',0.019326,'35',0.019184,'24',0.018474,'33',0.018466,'23',0.018430
343,99999837297804995105973173281609631859502445945534,'69',0.009516,6.715,not_in_top10,'99',0.017369,'75',0.017230,'01',0.013818,'60',0.013578,'14',0.012958,'12',0.012426,'25',0.012333,'64',0.011985,'77',0.011819,'39',0.011773
344,99983729780499510597317328160963185950244594553469,'08',0.013192,6.244,4,'01',0.015431,'09',0.015144,'12',0.013649,'08',0.013192,'17',0.012370,'07',0.010973,'55',0.010939,'05',0.010683,'29',0.010549,'18',0.010503
345,98372978049951059731732816096318595024459455346908,'30',0.005202,7.587,not_in_top10,'8',0.024952,'7',0.020549,'9',0.020407,'6',0.016808,'5',0.013273,'14',0.009506,'25',0.009484,'29',0.009331,'4',0.009118,'16',0.008863
346,37297804995105973173281609631859502445945534690830,'264',0.000698,10.484,not_in_top10,'99',0.021368,'27',0.016708,'39',0.016516,'48',0.016279,'67',0.015408,'55',0.015332,'60',0.015040,'49',0.014789,'33',0.014758,'68',0.014645
347,97804995105973173281609631859502445945534690830264,'25',0.021380,5.548,4,'16',0.023385,'99',0.022925,'26',0.021994,'25',0.021380,'33',0.021217,'24',0.021162,'14',0.020760,'17',0.020302,'27',0.019815,'64',0.019782
348,80499510597317328160963185950244594553469083026425,'22',0.006458,7.275,not_in_top10,'59',0.013828,'60',0.013802,'39',0.013781,'27',0.013399,'48',0.013270,'67',0.013223,'77',0.013142,'35',0.012890,'99',0.012681,'47',0.012667
349,49951059731732816096318595024459455346908302642522,'308',0.000970,10.009,not_in_top10,'99',0.020294,'60',0.018187,'14',0.017424,'75',0.016083,'17',0.016039,'15',0.014581,'16',0.014407,'13',0.014315,'18',0.014149,'80',0.013513
350,51059731732816096318595024459455346908302642522308,'25',0.012964,6.269,not_in_top10,'68',0.018042,'39',0.017750,'14',0.017269,'45',0.017234,'27',0.016077,'13',0.015693,'75',0.015283,'28',0.015254,'67',0.015226,'49',0.015046
351,05973173281609631859502445945534690830264252230825,'33',0.011874,6.396,not_in_top10,'59',0.014742,'39',0.014414,'67',0.014039,'47',0.014002,'27',0.013905,'60',0.013600,'77',0.013536,'48',0.013049,'35',0.012899,'34',0.012591
352,97317328160963185950244594553469083026425223082533,'44',0.011497,6.443,not_in_top10,'99',0.017113,'75',0.015251,'60',0.014408,'14',0.014071,'89',0.013532,'77',0.013492,'45',0.013062,'17',0.012775,'29',0.012675,'27',0.012449
353,31732816096318595024459455346908302642522308253344,'68',0.009797,6.673,not_in_top10,'75',0.017942,'99',0.014372,'14',0.013743,'67',0.013304,'27',0.013227,'16',0.012639,'25',0.012543,'17',0.012403,'39',0.012300,'60',0.012129
354,73281609631859502445945534690830264252230825334468,'50',0.010264,6.606,not_in_top10,'75',0.014486,'29',0.013737,'14',0.013141,'99',0.012422,'16',0.011648,'25',0.011609,'28',0.011370,'27',0.011298,'24',0.011290,'45',0.011247
355,28160963185950244594553469083026425223082533446850,'35',0.012370,6.337,not_in_top10,'59',0.014889,'27',0.014765,'39',0.014459,'48',0.014406,'89',0.014120,'55',0.013977,'75',0.013835,'99',0.012923,'49',0.012911,'45',0.012805
356,16096318595024459455346908302642522308253344685035,'26',0.010380,6.590,not_in_top10,'99',0.013721,'75',0.013192,'89',0.012875,'27',0.012697,'60',0.012594,'39',0.012143,'98',0.012137,'77',0.011648,'29',0.011469,'67',0.011390
357,09631859502445945534690830264252230825334468503526,'193',0.000471,11.051,not_in_top10,'55',0.014034,'35',0.012194,'39',0.012091,'01',0.011984,'99',0.011650,'25',0.011580,'33',0.011417,'29',0.011386,'14',0.011275,'36',0.011094
358,31859502445945534690830264252230825334468503526193,'11',0.025675,5.283,8,'17',0.039934,'14',0.038137,'24',0.035587,'18',0.034037,'13',0.033887,'16',0.030287,'15',0.025715,'11',0.025675,'28',0.025239,'27',0.024678
359,85950244594553469083026425223082533446850352619311,'88',0.016969,5.881,1,'88',0.016969,'75',0.016162,'01',0.015494,'10',0.014580,'34',0.014461,'12',0.014029,'77',0.013879,'55',0.013871,'67',0.013457,'89',0.013190
360,95024459455346908302642522308253344685035261931188,'17',0.010884,6.522,7,'14',0.013032,'29',0.012857,'35',0.011790,'75',0.011219,'25',0.010943,'16',0.010894,'17',0.010884,'24',0.010649,'27',0.010252,'28',0.010122
361,02445945534690830264252230825334468503526193118817,'101',0.001243,9.653,not_in_top10,'01',0.016852,'14',0.014512,'17',0.012692,'89',0.012546,'88',0.012060,'75',0.011829,'44',0.011798,'18',0.011753,'09',0.011706,'16',0.011673
362,45945534690830264252230825334468503526193118817101,'000',0.001467,9.413,not_in_top10,'8',0.044151,'9',0.040579,'7',0.023415,'5',0.020282,'6',0.016859,'01',0.010953,'4',0.010926,'0',0.010068,'89',0.009555,'09',0.009286
363,45534690830264252230825334468503526193118817101000,'313',0.001118,9.804,not_in_top10,'8',0.071912,'9',0.055419,'7',0.029729,'5',0.025817,'6',0.023867,'4',0.015764,'3',0.012339,'24',0.010449,'27',0.010448,'33',0.010077
364,34690830264252230825334468503526193118817101000313,'78',0.009581,6.706,not_in_top10,'14',0.015752,'75',0.015171,'17',0.014393,'18',0.013615,'13',0.013521,'27',0.013500,'77',0.013495,'99',0.012997,'16',0.012539,'45',0.012535
365,69083026425223082533446850352619311881710100031378,'38',0.010819,6.530,not_in_top10,'25',0.012851,'35',0.012460,'16',0.012044,'49',0.011911,'27',0.011763,'14',0.011599,'39',0.011590,'75',0.011534,'17',0.011495,'24',0.011471
366,08302642522308253344685035261931188171010003137838,'75',0.012964,6.269,3,'25',0.013663,'60',0.012974,'75',0.012964,'99',0.012510,'40',0.012051,'98',0.011929,'39',0.011659,'50',0.011349,'37',0.011236,'29',0.010987
367,30264252230825334468503526193118817101000313783875,'288',0.000950,10.040,not_in_top10,'14',0.013538,'27',0.012856,'16',0.011937,'75',0.011485,'17',0.011391,'24',0.011367,'99',0.011015,'39',0.010927,'35',0.010850,'48',0.010842
368,64252230825334468503526193118817101000313783875288,'65',0.010422,6.584,not_in_top10,'14',0.018466,'13',0.017928,'27',0.017626,'28',0.016056,'16',0.015896,'18',0.015819,'48',0.015716,'49',0.015298,'29',0.015082,'26',0.014596
369,25223082533446850352619311881710100031378387528865,'875',0.000633,10.625,not_in_top10,'14',0.013851,'16',0.013352,'01',0.013185,'12',0.012065,'99',0.011856,'27',0.011735,'17',0.011716,'24',0.011387,'45',0.011252,'26',0.011206
370,23082533446850352619311881710100031378387528865875,'33',0.007277,7.103,not_in_top10,'8',0.033404,'9',0.032147,'7',0.026894,'6',0.017034,'4',0.013233,'5',0.013006,'55',0.010997,'27',0.010815,'3',0.010334,'48',0.009869
371,08253344685035261931188171010003137838752886587533,'208',0.000824,10.245,not_in_top10,'99',0.016545,'75',0.015698,'14',0.015450,'89',0.013747,'60',0.013526,'17',0.013489,'27',0.012502,'16',0.012393,'29',0.011986,'25',0.011970
372,53344685035261931188171010003137838752886587533208,'38',0.013627,6.197,not_in_top10,'48',0.017508,'18',0.015869,'28',0.015731,'49',0.015125,'14',0.014944,'29',0.014834,'27',0.014798,'58',0.014778,'12',0.014687,'35',0.014339
373,34468503526193118817101000313783875288658753320838,'14',0.011091,6.494,7,'60',0.013557,'75',0.013552,'99',0.013154,'98',0.012845,'25',0.012588,'78',0.011462,'14',0.011091,'67',0.010955,'40',0.010814,'17',0.010780
374,46850352619311881710100031378387528865875332083814,'206',0.000519,10.912,not_in_top10,'01',0.017460,'09',0.014065,'08',0.013318,'25',0.012996,'59',0.012911,'75',0.012522,'12',0.012163,'17',0.012085,'55',0.011893,'14',0.011602
375,50352619311881710100031378387528865875332083814206,'17',0.019814,5.657,not_in_top10,'33',0.031432,'24',0.026173,'36',0.024627,'38',0.024149,'25',0.022569,'37',0.022101,'22',0.021301,'39',0.021266,'18',0.021136,'19',0.020978
376,35261931188171010003137838752886587533208381420617,'177',0.000638,10.614,not_in_top10,'14',0.014126,'01',0.013915,'12',0.012519,'48',0.012027,'17',0.011977,'88',0.011690,'18',0.011606,'89',0.011592,'25',0.011439,'09',0.011366
377,61931188171010003137838752886587533208381420617177,'669',0.001371,9.511,not_in_top10,'23',0.020289,'27',0.020081,'45',0.019730,'28',0.019325,'17',0.019032,'38',0.018691,'29',0.018657,'25',0.018632,'37',0.018512,'35',0.018368
378,31188171010003137838752886587533208381420617177669,'147',0.000655,10.577,not_in_top10,'12',0.023073,'17',0.019650,'48',0.018449,'08',0.018038,'14',0.017588,'07',0.017553,'09',0.017475,'35',0.016979,'18',0.016903,'36',0.015778
379,88171010003137838752886587533208381420617177669147,'30',0.011692,6.418,not_in_top10,'45',0.024652,'17',0.023350,'99',0.021740,'27',0.021097,'64',0.020938,'75',0.020593,'28',0.020379,'23',0.020303,'18',0.019337,'44',0.018687
380,17101000313783875288658753320838142061717766914730,'35',0.011239,6.475,not_in_top10,'99',0.022238,'48',0.018848,'39',0.018321,'59',0.017787,'27',0.017510,'55',0.016858,'95',0.015599,'75',0.015396,'40',0.015102,'49',0.015048
381,10100031378387528865875332083814206171776691473035,'98',0.011005,6.506,not_in_top10,'89',0.014287,'75',0.014135,'27',0.013602,'60',0.013403,'67',0.013302,'39',0.013185,'99',0.012410,'77',0.011967,'45',0.011664,'29',0.011577
382,10003137838752886587533208381420617177669147303598,'25',0.011207,6.479,3,'14',0.013557,'29',0.011449,'25',0.011207,'35',0.011057,'17',0.010789,'12',0.010430,'55',0.010257,'60',0.010008,'16',0.009692,'75',0.009615
383,00313783875288658753320838142061717766914730359825,'349',0.001004,9.961,not_in_top10,'27',0.014511,'39',0.014300,'60',0.013794,'59',0.013321,'35',0.012941,'48',0.012697,'55',0.012615,'47',0.012548,'34',0.012525,'24',0.012257
384,13783875288658753320838142061717766914730359825349,'04',0.011469,6.446,not_in_top10,'13',0.022224,'12',0.020644,'18',0.020211,'17',0.019826,'14',0.019488,'08',0.019205,'09',0.018866,'01',0.017313,'27',0.016176,'07',0.015546
385,78387528865875332083814206171776691473035982534904,'28',0.014911,6.067,not_in_top10,'25',0.025518,'64',0.022313,'15',0.020359,'29',0.018492,'27',0.018284,'75',0.017387,'16',0.017372,'60',0.017263,'14',0.016745,'33',0.016731
386,38752886587533208381420617177669147303598253490428,'75',0.011434,6.450,7,'99',0.013900,'25',0.013496,'27',0.012751,'60',0.012478,'24',0.011817,'98',0.011806,'75',0.011434,'29',0.011390,'95',0.011390,'80',0.011254
387,75288658753320838142061717766914730359825349042875,'54',0.004435,7.817,not_in_top10,'14',0.013366,'27',0.012825,'24',0.012009,'75',0.011417,'39',0.011356,'17',0.011121,'16',0.010979,'99',0.010828,'45',0.010825,'67',0.010681
388,28865875332083814206171776691473035982534904287554,'68',0.005650,7.468,not_in_top10,'75',0.023738,'64',0.023267,'14',0.021990,'25',0.021736,'60',0.020126,'99',0.019845,'15',0.019269,'27',0.018756,'17',0.018375,'16',0.018235
389,86587533208381420617177669147303598253490428755468,'73',0.003240,8.270,not_in_top10,'75',0.012996,'14',0.012968,'29',0.012625,'45',0.012428,'27',0.011494,'25',0.011305,'16',0.011203,'28',0.011145,'12',0.011086,'60',0.010697
390,58753320838142061717766914730359825349042875546873,'11',0.028821,5.117,6,'25',0.035326,'30',0.032091,'60',0.031826,'24',0.029935,'14',0.028994,'11',0.028821,'16',0.027903,'50',0.025576,'15',0.025256,'17',0.024221
391,75332083814206171776691473035982534904287554687311,'59',0.014596,6.098,5,'88',0.016568,'75',0.015994,'01',0.015803,'89',0.014919,'59',0.014596,'12',0.014304,'67',0.014190,'34',0.013876,'55',0.013775,'38',0.013462
392,33208381420617177669147303598253490428755468731159,'56',0.003127,8.321,not_in_top10,'09',0.015761,'08',0.015689,'14',0.013089,'17',0.013034,'01',0.012663,'48',0.012634,'27',0.012598,'12',0.012506,'16',0.012149,'18',0.012068
393,20838142061717766914730359825349042875546873115956,'286',0.000832,10.230,not_in_top10,'25',0.030007,'30',0.025521,'01',0.022843,'14',0.022162,'15',0.021644,'60',0.021094,'50',0.020037,'16',0.019536,'75',0.019474,'40',0.019276
394,38142061717766914730359825349042875546873115956286,'388',0.001967,8.990,not_in_top10,'38',0.024952,'33',0.023419,'24',0.022561,'25',0.021800,'64',0.021417,'35',0.021316,'39',0.021079,'15',0.019602,'36',0.019310,'18',0.019087
395,42061717766914730359825349042875546873115956286388,'235',0.001449,9.431,not_in_top10,'14',0.021986,'13',0.020664,'60',0.019012,'16',0.018997,'27',0.017189,'17',0.016991,'18',0.016962,'12',0.016738,'24',0.015295,'45',0.015295
396,61717766914730359825349042875546873115956286388235,'378',0.001342,9.541,not_in_top10,'99',0.026713,'45',0.025509,'39',0.025386,'27',0.024340,'64',0.022856,'75',0.022583,'60',0.021208,'33',0.020437,'29',0.020291,'26',0.020124
397,17766914730359825349042875546873115956286388235378,'75',0.015785,5.985,10,'14',0.020802,'13',0.019645,'67',0.018666,'68',0.017911,'17',0.017240,'27',0.017127,'48',0.016791,'18',0.016289,'16',0.015906,'75',0.015785
398,76691473035982534904287554687311595628638823537875,'93',0.003183,8.295,not_in_top10,'14',0.012650,'27',0.011878,'75',0.011666,'24',0.010429,'99',0.010324,'16',0.010324,'48',0.010310,'89',0.009978,'35',0.009977,'67',0.009864
399,69147303598253490428755468731159562863882353787593,'75',0.029648,5.076,6,'60',0.032761,'99',0.031830,'45',0.030121,'25',0.029777,'14',0.029752,'75',0.029648,'01',0.028917,'30',0.028167,'24',0.027974,'50',0.027490
400,14730359825349042875546873115956286388235378759375,'195',0.000593,10.721,not_in_top10,'27',0.013579,'14',0.012257,'24',0.011822,'75',0.011746,'89',0.011385,'39',0.010837,'16',0.010784,'48',0.010640,'35',0.010218,'17',0.010180
401,30359825349042875546873115956286388235378759375195,'778',0.000462,11.081,not_in_top10,'27',0.023758,'28',0.021102,'60',0.020794,'16',0.020218,'18',0.020097,'14',0.019389,'48',0.019284,'24',0.019264,'47',0.018820,'39',0.018614
402,59825349042875546873115956286388235378759375195778,'185',0.000675,10.532,not_in_top10,'17',0.019831,'35',0.019336,'18',0.019201,'48',0.019008,'16',0.018740,'14',0.017917,'49',0.017818,'27',0.017200,'24',0.016723,'13',0.016476
403,25349042875546873115956286388235378759375195778185,'77',0.003430,8.188,not_in_top10,'27',0.025852,'28',0.023119,'45',0.021581,'48',0.020569,'23',0.019504,'24',0.019430,'39',0.019245,'26',0.019115,'16',0.018879,'47',0.018703
404,34904287554687311595628638823537875937519577818577,'805',0.000838,10.221,not_in_top10,'14',0.012632,'17',0.012585,'99',0.012315,'75',0.011553,'16',0.011156,'12',0.011154,'15',0.011125,'27',0.010849,'23',0.010722,'25',0.010626
405,04287554687311595628638823537875937519577818577805,'32',0.003801,8.039,not_in_top10,'27',0.025702,'23',0.023856,'39',0.023764,'28',0.022351,'26',0.021417,'34',0.020382,'38',0.019761,'29',0.019720,'33',0.019508,'16',0.018537
